Date,CF,CTVA,DOW,IYM,MOS,UAN,VAW
2020-11-27,38.77000045776367,38.40999984741211,55.400001525878906,111.62000274658203,22.68000030517578,8.930000305175781,153.91000366210938
2020-11-30,37.29999923706055,38.31999969482422,53.0099983215332,110.30999755859375,21.959999084472656,9.020000457763672,152.22000122070312
2020-12-01,37.5,38.310001373291016,53.529998779296875,111.73999786376953,21.760000228881836,10.210000038146973,154.36000061035156
2020-12-02,37.849998474121094,38.27000045776367,53.20000076293945,110.52999877929688,21.239999771118164,11.119999885559082,152.55999755859375
2020-12-03,38.130001068115234,38.209999084472656,53.599998474121094,109.8499984741211,21.229999542236328,11.3100004196167,151.72999572753906
2020-12-04,39.56999969482422,38.650001525878906,55.04999923706055,112.19999694824219,22.780000686645508,11.670000076293945,155.08999633789062
2020-12-07,38.27000045776367,37.939998626708984,53.209999084472656,111.19999694824219,22.049999237060547,11.0,154.1300048828125
2020-12-08,38.52000045776367,38.41999816894531,54.54999923706055,112.0,22.3799991607666,11.010000228881836,155.22999572753906
2020-12-09,39.060001373291016,39.0099983215332,54.65999984741211,112.2699966430664,22.40999984741211,12.039999961853027,155.5
2020-12-10,39.11000061035156,38.7400016784668,54.43000030517578,111.91999816894531,22.25,14.5,154.7100067138672
2020-12-11,39.369998931884766,38.38999938964844,54.0,111.2699966430664,22.229999542236328,14.949999809265137,153.7899932861328
2020-12-14,38.81999969482422,38.7599983215332,53.060001373291016,109.4800033569336,22.68000030517578,14.1899995803833,151.9199981689453
2020-12-15,38.349998474121094,39.220001220703125,54.130001068115234,111.5999984741211,23.110000610351562,14.229999542236328,154.91000366210938
2020-12-16,37.779998779296875,39.08000183105469,53.83000183105469,111.2699966430664,22.6200008392334,13.84000015258789,154.47000122070312
2020-12-17,37.540000915527344,39.68000030517578,53.83000183105469,112.70999908447266,23.100000381469727,14.470000267028809,155.50999450683594
2020-12-18,37.63999938964844,39.40999984741211,55.65999984741211,113.0,23.389999389648438,14.699999809265137,155.74000549316406
2020-12-21,37.540000915527344,39.54999923706055,55.08000183105469,112.23999786376953,23.139999389648438,14.710000038146973,155.00999450683594
2020-12-22,36.220001220703125,38.97999954223633,54.66999816894531,111.37000274658203,21.8700008392334,14.869999885559082,154.25999450683594
2020-12-23,36.77000045776367,39.18000030517578,54.75,111.55000305175781,22.09000015258789,15.020000457763672,154.69000244140625
2020-12-24,36.810001373291016,39.5,54.790000915527344,112.30999755859375,21.959999084472656,15.15999984741211,155.52000427246094
2020-12-28,37.20000076293945,38.349998474121094,54.290000915527344,111.7699966430664,21.610000610351562,15.729999542236328,154.88999938964844
2020-12-29,36.95000076293945,37.939998626708984,54.33000183105469,111.48999786376953,21.68000030517578,15.630000114440918,154.36000061035156
2020-12-30,37.970001220703125,38.439998626708984,55.470001220703125,113.19999694824219,22.15999984741211,15.899999618530273,156.6699981689453
2020-12-31,38.709999084472656,38.720001220703125,55.5,113.41000366210938,23.010000228881836,16.020000457763672,156.97000122070312
2021-01-04,38.529998779296875,38.349998474121094,54.040000915527344,112.70999908447266,23.670000076293945,15.229999542236328,155.7899932861328
2021-01-05,40.06999969482422,38.81999969482422,55.79999923706055,115.87999725341797,24.549999237060547,16.049999237060547,159.27999877929688
2021-01-06,42.70000076293945,41.06999969482422,58.43000030517578,120.70999908447266,26.049999237060547,18.1299991607666,166.1699981689453
2021-01-07,42.77000045776367,41.79999923706055,58.5099983215332,121.8499984741211,26.90999984741211,17.940000534057617,167.25
2021-01-08,43.15999984741211,43.25,58.209999084472656,121.16000366210938,26.809999465942383,17.440000534057617,166.3300018310547
2021-01-11,43.11000061035156,43.619998931884766,58.86000061035156,121.05999755859375,26.770000457763672,17.399999618530273,166.1999969482422
2021-01-12,45.7400016784668,44.58000183105469,61.040000915527344,122.87999725341797,28.459999084472656,17.600000381469727,168.49000549316406
2021-01-13,45.290000915527344,44.130001068115234,60.029998779296875,121.69999694824219,28.100000381469727,16.799999237060547,166.57000732421875
2021-01-14,45.29999923706055,44.209999084472656,59.650001525878906,121.45999908447266,28.899999618530273,17.280000686645508,166.05999755859375
2021-01-15,45.560001373291016,43.75,57.310001373291016,119.12000274658203,28.639999389648438,17.010000228881836,163.3699951171875
2021-01-19,44.9900016784668,43.529998779296875,57.54999923706055,120.0,28.709999084472656,16.950000762939453,164.24000549316406
2021-01-20,44.130001068115234,43.65999984741211,58.56999969482422,119.87999725341797,28.5,17.1200008392334,164.77999877929688
2021-01-21,43.459999084472656,41.650001525878906,57.560001373291016,117.69000244140625,28.40999984741211,15.520000457763672,162.27000427246094
2021-01-22,43.400001525878906,42.060001373291016,57.5,117.19000244140625,28.329999923706055,15.949999809265137,161.60000610351562
2021-01-25,43.470001220703125,41.29999923706055,57.22999954223633,116.48999786376953,28.670000076293945,15.470000267028809,160.7899932861328
2021-01-26,41.97999954223633,39.47999954223633,55.7400016784668,114.81999969482422,27.3799991607666,15.119999885559082,158.25
2021-01-27,40.880001068115234,38.689998626708984,54.38999938964844,111.44999694824219,26.690000534057617,14.779999732971191,153.75
2021-01-28,42.20000076293945,40.290000915527344,54.380001068115234,113.69000244140625,27.209999084472656,15.470000267028809,156.08999633789062
2021-01-29,41.380001068115234,39.86000061035156,51.900001525878906,111.16000366210938,25.959999084472656,15.65999984741211,153.25
2021-02-01,42.970001220703125,40.709999084472656,52.75,112.73999786376953,26.860000610351562,17.979999542236328,155.64999389648438
2021-02-02,43.400001525878906,41.4900016784668,54.61000061035156,114.23999786376953,27.270000457763672,18.760000228881836,157.52000427246094
2021-02-03,42.79999923706055,41.86000061035156,55.349998474121094,114.55000305175781,27.610000610351562,20.479999542236328,157.6699981689453
2021-02-04,43.16999816894531,42.65999984741211,56.34000015258789,114.0999984741211,27.450000762939453,21.690000534057617,157.27000427246094
2021-02-05,43.13999938964844,43.900001525878906,57.2400016784668,116.1500015258789,27.649999618530273,20.809999465942383,159.89999389648438
2021-02-08,43.970001220703125,43.61000061035156,57.349998474121094,117.19000244140625,29.09000015258789,20.860000610351562,161.67999267578125
2021-02-09,43.9900016784668,43.43000030517578,56.599998474121094,116.33000183105469,27.979999542236328,21.0,160.6300048828125
2021-02-10,43.2400016784668,43.040000915527344,57.66999816894531,115.69000244140625,27.889999389648438,22.399999618530273,160.3800048828125
2021-02-11,43.15999984741211,43.540000915527344,57.66999816894531,116.08999633789062,27.850000381469727,21.600000381469727,160.77000427246094
2021-02-12,44.36000061035156,44.369998931884766,58.150001525878906,116.83999633789062,29.270000457763672,22.0,162.27000427246094
2021-02-16,45.2400016784668,45.279998779296875,58.75,117.11000061035156,30.649999618530273,22.40999984741211,162.13999938964844
2021-02-17,45.060001373291016,44.97999954223633,58.540000915527344,116.75,30.43000030517578,21.510000228881836,161.91000366210938
2021-02-18,43.869998931884766,44.20000076293945,57.560001373291016,115.66000366210938,27.649999618530273,22.489999771118164,160.41000366210938
2021-02-19,45.7599983215332,45.470001220703125,60.38999938964844,118.23999786376953,29.079999923706055,23.0,163.63999938964844
2021-02-22,46.869998931884766,46.68000030517578,62.47999954223633,119.19999694824219,29.700000762939453,24.0,164.5500030517578
2021-02-23,46.75,46.43000030517578,62.119998931884766,119.5999984741211,29.530000686645508,24.389999389648438,164.75
2021-02-24,48.61000061035156,46.40999984741211,63.689998626708984,120.88999938964844,32.119998931884766,26.799999237060547,166.55999755859375
2021-02-25,46.65999984741211,45.36000061035156,61.349998474121094,117.58000183105469,30.780000686645508,25.549999237060547,162.5
2021-02-26,45.279998779296875,45.150001525878906,59.310001373291016,115.8499984741211,29.399999618530273,25.8799991607666,160.1300048828125
2021-03-01,45.900001525878906,46.27000045776367,61.540000915527344,118.91999816894531,30.709999084472656,24.100000381469727,164.58999633789062
2021-03-02,46.0099983215332,45.779998779296875,62.72999954223633,119.91000366210938,31.229999542236328,25.479999542236328,165.13999938964844
2021-03-03,46.91999816894531,45.34000015258789,62.25,118.69999694824219,31.559999465942383,25.25,164.1300048828125
2021-03-04,45.529998779296875,43.849998474121094,61.20000076293945,116.18000030517578,29.56999969482422,24.25,160.6300048828125
2021-03-05,47.119998931884766,44.84000015258789,62.90999984741211,119.37999725341797,30.06999969482422,26.0,164.77000427246094
2021-03-08,49.58000183105469,44.900001525878906,63.439998626708984,120.75,30.700000762939453,27.770000457763672,167.17999267578125
2021-03-09,48.130001068115234,44.709999084472656,62.2599983215332,121.41999816894531,30.780000686645508,26.56999969482422,168.27999877929688
2021-03-10,49.33000183105469,47.0,64.08999633789062,123.98999786376953,33.060001373291016,27.479999542236328,171.25999450683594
2021-03-11,50.540000915527344,46.86000061035156,64.31999969482422,125.16999816894531,33.45000076293945,28.299999237060547,172.07000732421875
2021-03-12,49.2599983215332,46.900001525878906,64.33999633789062,125.47000122070312,33.20000076293945,29.790000915527344,172.97999572753906
2021-03-15,50.880001068115234,46.83000183105469,62.900001525878906,125.4000015258789,34.2400016784668,35.849998474121094,172.82000732421875
2021-03-16,48.90999984741211,46.16999816894531,63.18000030517578,124.25,33.029998779296875,35.93000030517578,171.05999755859375
2021-03-17,50.08000183105469,47.2599983215332,66.01000213623047,125.75,33.880001068115234,35.7599983215332,172.80999755859375
2021-03-18,48.349998474121094,46.959999084472656,64.72000122070312,125.05000305175781,33.47999954223633,34.97999954223633,171.83999633789062
2021-03-19,48.16999816894531,47.06999969482422,63.90999984741211,124.66000366210938,33.310001373291016,36.47999954223633,171.0
2021-03-22,46.869998931884766,47.29999923706055,63.5099983215332,124.55999755859375,32.349998474121094,36.88999938964844,170.77000427246094
2021-03-23,44.790000915527344,45.849998474121094,60.75,121.29000091552734,30.559999465942383,34.900001525878906,166.49000549316406
2021-03-24,44.75,46.189998626708984,62.040000915527344,122.23999786376953,30.209999084472656,35.099998474121094,167.3699951171875
2021-03-25,45.189998626708984,46.779998779296875,63.2400016784668,123.38999938964844,30.770000457763672,34.38999938964844,170.27999877929688
2021-03-26,46.20000076293945,47.90999984741211,63.9900016784668,126.88999938964844,31.149999618530273,34.56999969482422,174.39999389648438
2021-03-29,45.970001220703125,47.77000045776367,63.900001525878906,126.30999755859375,31.299999237060547,36.75,173.5
2021-03-30,45.43000030517578,46.939998626708984,64.61000061035156,125.87999725341797,31.34000015258789,38.70000076293945,173.30999755859375
2021-03-31,45.380001068115234,46.619998931884766,63.939998626708984,125.56999969482422,31.610000610351562,40.349998474121094,172.9499969482422
2021-04-01,45.90999984741211,46.7400016784668,64.5999984741211,126.97000122070312,31.260000228881836,45.0,174.5500030517578
2021-04-05,45.41999816894531,47.040000915527344,64.58999633789062,128.2100067138672,31.079999923706055,46.36000061035156,176.58999633789062
2021-04-06,45.61000061035156,47.7400016784668,64.5999984741211,128.1199951171875,30.959999084472656,49.88999938964844,176.7899932861328
2021-04-07,46.08000183105469,46.75,63.9900016784668,126.01000213623047,30.799999237060547,47.2599983215332,173.74000549316406
2021-04-08,45.52000045776367,46.93000030517578,63.189998626708984,126.12000274658203,31.040000915527344,47.5,173.8699951171875
2021-04-09,46.0099983215332,47.130001068115234,63.13999938964844,126.73999786376953,31.469999313354492,48.04999923706055,175.11000061035156
2021-04-12,45.470001220703125,47.099998474121094,63.790000915527344,127.06999969482422,31.770000457763672,45.130001068115234,175.83999633789062
2021-04-13,45.20000076293945,46.869998931884766,63.310001373291016,126.91999816894531,32.25,42.689998626708984,175.2100067138672
2021-04-14,47.220001220703125,47.220001220703125,64.23999786376953,128.1699981689453,33.33000183105469,45.45000076293945,176.6199951171875
2021-04-15,47.369998931884766,47.52000045776367,64.56999969482422,129.66000366210938,33.130001068115234,46.189998626708984,178.5500030517578
2021-04-16,47.310001373291016,47.5,64.68000030517578,130.99000549316406,33.459999084472656,46.20000076293945,180.83999633789062
2021-04-19,46.90999984741211,47.52000045776367,64.55000305175781,130.3800048828125,32.72999954223633,44.65999984741211,179.86000061035156
2021-04-20,46.22999954223633,46.959999084472656,62.47999954223633,128.7100067138672,32.209999084472656,42.439998626708984,177.60000610351562
2021-04-21,47.709999084472656,48.279998779296875,64.81999969482422,131.4199981689453,33.380001068115234,44.790000915527344,181.0800018310547
2021-04-22,47.150001525878906,48.08000183105469,60.93000030517578,128.72000122070312,33.060001373291016,46.97999954223633,178.1699981689453
2021-04-23,47.31999969482422,48.630001068115234,62.11000061035156,131.19000244140625,33.95000076293945,47.119998931884766,181.2100067138672
2021-04-26,48.470001220703125,48.869998931884766,62.20000076293945,132.49000549316406,34.779998779296875,52.70000076293945,182.57000732421875
2021-04-27,48.9900016784668,49.15999984741211,62.650001525878906,131.91000366210938,35.54999923706055,58.849998474121094,182.25
2021-04-28,49.560001373291016,49.189998626708984,63.310001373291016,132.41000366210938,36.15999984741211,58.630001068115234,182.64999389648438
2021-04-29,49.630001068115234,49.560001373291016,64.05999755859375,132.6999969482422,36.29999923706055,57.279998779296875,183.3300018310547
2021-04-30,48.630001068115234,48.7599983215332,62.5,131.02000427246094,35.18000030517578,56.0099983215332,181.55999755859375
2021-05-03,49.61000061035156,49.72999954223633,64.55000305175781,133.41000366210938,35.029998779296875,58.220001220703125,184.64999389648438
2021-05-04,49.619998931884766,49.790000915527344,66.22000122070312,134.0800018310547,34.33000183105469,55.7400016784668,187.05999755859375
2021-05-05,50.08000183105469,47.68000030517578,68.06999969482422,136.4199981689453,34.90999984741211,56.65999984741211,189.49000549316406
2021-05-06,52.16999816894531,48.40999984741211,69.04000091552734,137.72000122070312,35.459999084472656,54.34000015258789,191.1199951171875
2021-05-07,55.099998474121094,48.86000061035156,69.04000091552734,139.32000732421875,37.0,57.810001373291016,193.0399932861328
2021-05-10,54.650001525878906,46.9900016784668,68.7300033569336,138.5500030517578,35.5099983215332,53.27000045776367,192.22999572753906
2021-05-11,54.369998931884766,47.09000015258789,68.56999969482422,139.19000244140625,35.220001220703125,53.38999938964844,192.8300018310547
2021-05-12,53.93000030517578,45.18000030517578,67.5999984741211,135.49000549316406,35.25,52.40999984741211,187.50999450683594
2021-05-13,53.56999969482422,45.91999816894531,68.08000183105469,137.36000061035156,34.68000030517578,50.959999084472656,190.52999877929688
2021-05-14,54.34000015258789,46.31999969482422,69.83000183105469,139.4499969482422,36.4900016784668,52.970001220703125,192.66000366210938
2021-05-17,54.61000061035156,46.220001220703125,70.91000366210938,140.94000244140625,37.060001373291016,59.290000915527344,194.47000122070312
2021-05-18,54.56999969482422,45.779998779296875,69.52999877929688,139.47000122070312,36.470001220703125,57.290000915527344,192.1300048828125
2021-05-19,52.95000076293945,44.81999969482422,68.55000305175781,136.9499969482422,35.31999969482422,55.939998626708984,188.9600067138672
2021-05-20,52.08000183105469,44.130001068115234,68.26000213623047,136.97999572753906,34.95000076293945,60.650001525878906,188.99000549316406
2021-05-21,52.33000183105469,44.70000076293945,68.83000183105469,137.3300018310547,35.459999084472656,60.34000015258789,189.58999633789062
2021-05-24,53.029998779296875,45.150001525878906,69.55000305175781,138.58999633789062,35.70000076293945,62.790000915527344,191.14999389648438
2021-05-25,51.790000915527344,44.599998474121094,69.04000091552734,137.3699951171875,34.77000045776367,61.0,189.2100067138672
2021-05-26,51.9900016784668,44.779998779296875,69.56999969482422,137.58999633789062,35.45000076293945,63.79999923706055,189.57000732421875
2021-05-27,52.83000183105469,45.18000030517578,68.66000366210938,138.89999389648438,35.9900016784668,59.36000061035156,191.36000061035156
2021-05-28,53.16999816894531,45.5,68.41999816894531,139.08999633789062,36.13999938964844,59.4900016784668,191.3800048828125
2021-06-01,55.189998626708984,45.970001220703125,70.41000366210938,141.25,37.54999923706055,61.540000915527344,194.10000610351562
2021-06-02,54.5099983215332,45.65999984741211,68.94999694824219,140.22999572753906,37.29999923706055,63.0,192.36000061035156
2021-06-03,55.02000045776367,45.97999954223633,70.61000061035156,139.7899932861328,37.38999938964844,62.75,192.05999755859375
2021-06-04,55.36000061035156,45.959999084472656,70.37000274658203,140.1699981689453,36.040000915527344,63.9900016784668,192.58999633789062
2021-06-07,55.54999923706055,45.93000030517578,69.23999786376953,138.52000427246094,35.91999816894531,63.52000045776367,190.38999938964844
2021-06-08,55.560001373291016,45.900001525878906,69.37999725341797,138.83999633789062,35.779998779296875,65.58999633789062,191.14999389648438
2021-06-09,55.5,45.4900016784668,68.83999633789062,137.75,34.95000076293945,67.5,189.85000610351562
2021-06-10,53.7400016784668,44.560001373291016,67.98999786376953,136.57000732421875,34.439998626708984,66.77999877929688,188.75
2021-06-11,53.79999923706055,44.540000915527344,68.0,136.89999389648438,34.59000015258789,65.72000122070312,189.58999633789062
2021-06-14,52.689998626708984,43.959999084472656,66.95999908447266,135.3000030517578,33.130001068115234,63.08000183105469,186.9199981689453
2021-06-15,53.4900016784668,44.310001373291016,67.22000122070312,134.97000122070312,33.060001373291016,63.0,186.63999938964844
2021-06-16,52.380001068115234,43.70000076293945,65.58999633789062,133.3800048828125,32.650001525878906,62.34000015258789,184.72000122070312
2021-06-17,50.0,43.5099983215332,63.540000915527344,130.0,30.350000381469727,60.150001525878906,180.1199951171875
2021-06-18,48.79999923706055,42.709999084472656,61.97999954223633,127.61000061035156,29.920000076293945,59.060001373291016,176.8800048828125
2021-06-21,51.41999816894531,43.40999984741211,63.11000061035156,130.1699981689453,30.84000015258789,60.0,179.92999267578125
2021-06-22,51.33000183105469,43.4900016784668,63.5,130.66000366210938,31.079999923706055,60.0,180.64999389648438
2021-06-23,51.09000015258789,43.56999969482422,63.150001525878906,129.63999938964844,30.989999771118164,59.5,179.6300048828125
2021-06-24,50.810001373291016,44.349998474121094,63.11000061035156,130.2100067138672,31.229999542236328,59.5099983215332,180.61000061035156
2021-06-25,51.33000183105469,44.15999984741211,63.290000915527344,129.99000549316406,31.200000762939453,58.290000915527344,180.4499969482422
2021-06-28,48.97999954223633,44.34000015258789,62.900001525878906,129.82000732421875,30.43000030517578,58.2599983215332,180.0399932861328
2021-06-29,49.189998626708984,44.279998779296875,62.97999954223633,130.0399932861328,30.799999237060547,59.27000045776367,179.97000122070312
2021-06-30,51.45000076293945,44.349998474121094,63.279998779296875,130.36000061035156,31.90999984741211,61.93000030517578,180.7899932861328
2021-07-01,52.41999816894531,44.619998931884766,63.5,131.2899932861328,31.790000915527344,65.25,181.83999633789062
2021-07-02,51.59000015258789,44.5,63.5099983215332,131.5399932861328,31.440000534057617,64.76000213623047,181.94000244140625
2021-07-06,49.84000015258789,44.09000015258789,61.93000030517578,129.2899932861328,30.290000915527344,63.36000061035156,179.00999450683594
2021-07-07,50.09000015258789,43.380001068115234,62.25,130.50999450683594,30.559999465942383,63.869998931884766,180.82000732421875
2021-07-08,49.650001525878906,42.900001525878906,61.40999984741211,128.35000610351562,30.75,62.189998626708984,178.3300018310547
2021-07-09,50.65999984741211,43.45000076293945,63.08000183105469,131.33999633789062,31.790000915527344,64.23999786376953,182.0500030517578
2021-07-12,50.599998474121094,43.79999923706055,63.220001220703125,131.75,31.860000610351562,63.290000915527344,182.77000427246094
2021-07-13,49.77000045776367,43.04999923706055,62.70000076293945,130.1699981689453,31.290000915527344,62.83000183105469,180.44000244140625
2021-07-14,49.59000015258789,42.66999816894531,62.31999969482422,130.02000427246094,31.079999923706055,61.709999084472656,180.1199951171875
2021-07-15,49.040000915527344,42.41999816894531,61.90999984741211,130.00999450683594,30.530000686645508,57.779998779296875,180.0800018310547
2021-07-16,47.15999984741211,41.810001373291016,60.0099983215332,127.41999816894531,29.59000015258789,57.56999969482422,176.97999572753906
2021-07-19,45.970001220703125,40.93000030517578,57.790000915527344,124.52999877929688,28.790000915527344,55.9900016784668,173.0
2021-07-20,46.95000076293945,41.72999954223633,58.619998931884766,126.33000183105469,29.700000762939453,58.68000030517578,175.3800048828125
2021-07-21,47.900001525878906,42.209999084472656,59.72999954223633,128.07000732421875,30.450000762939453,60.0,177.42999267578125
2021-07-22,47.220001220703125,42.27000045776367,60.47999954223633,128.17999267578125,30.149999618530273,59.790000915527344,177.1699981689453
2021-07-23,47.310001373291016,42.130001068115234,60.11000061035156,129.1199951171875,29.850000381469727,59.47999954223633,178.24000549316406
2021-07-26,47.68000030517578,42.349998474121094,62.0099983215332,130.55999755859375,30.3700008392334,62.5,179.97999572753906
2021-07-27,47.369998931884766,42.529998779296875,61.95000076293945,130.4499969482422,29.950000762939453,62.15999984741211,180.11000061035156
2021-07-28,47.720001220703125,42.81999969482422,61.869998931884766,130.5,30.489999771118164,63.4900016784668,180.8800048828125
2021-07-29,47.630001068115234,43.220001220703125,62.599998474121094,132.47000122070312,31.1299991607666,64.54000091552734,183.22000122070312
2021-07-30,47.25,42.779998779296875,62.15999984741211,133.08999633789062,31.229999542236328,64.51000213623047,183.58999633789062
2021-08-02,45.959999084472656,42.47999954223633,61.220001220703125,131.0500030517578,29.920000076293945,69.0,181.4499969482422
2021-08-03,46.45000076293945,43.06999969482422,62.22999954223633,132.38999938964844,31.34000015258789,57.61000061035156,183.36000061035156
2021-08-04,45.04999923706055,42.27000045776367,60.9900016784668,130.61000061035156,30.610000610351562,54.209999084472656,180.8300018310547
2021-08-05,45.189998626708984,41.439998626708984,61.0,130.42999267578125,30.700000762939453,54.599998474121094,180.7899932861328
2021-08-06,46.189998626708984,44.7599983215332,62.0,132.35000610351562,31.489999771118164,55.09000015258789,183.35000610351562
2021-08-09,47.06999969482422,45.18000030517578,61.81999969482422,131.88999938964844,32.560001373291016,51.65999984741211,183.4199981689453
2021-08-10,47.81999969482422,45.630001068115234,63.119998931884766,134.05999755859375,33.650001525878906,53.310001373291016,186.4600067138672
2021-08-11,48.310001373291016,45.7400016784668,64.23999786376953,135.99000549316406,34.130001068115234,55.5099983215332,189.05999755859375
2021-08-12,49.029998779296875,46.060001373291016,64.01000213623047,135.74000549316406,33.90999984741211,57.79999923706055,188.74000549316406
2021-08-13,48.380001068115234,45.9900016784668,63.689998626708984,135.9199981689453,33.560001373291016,59.33000183105469,188.8000030517578
2021-08-16,46.38999938964844,45.16999816894531,63.31999969482422,134.94000244140625,32.470001220703125,57.06999969482422,187.6699981689453
2021-08-17,45.56999969482422,45.06999969482422,62.310001373291016,132.94000244140625,31.200000762939453,56.349998474121094,185.3000030517578
2021-08-18,45.77000045776367,43.939998626708984,61.880001068115234,131.2899932861328,30.90999984741211,56.58000183105469,183.50999450683594
2021-08-19,43.34000015258789,42.54999923706055,60.54999923706055,129.33999633789062,29.56999969482422,52.029998779296875,181.27000427246094
2021-08-20,44.470001220703125,41.939998626708984,60.88999938964844,129.77000427246094,30.719999313354492,53.959999084472656,182.47999572753906
2021-08-23,44.79999923706055,41.95000076293945,62.060001373291016,131.49000549316406,31.260000228881836,55.209999084472656,184.30999755859375
2021-08-24,45.11000061035156,42.54999923706055,63.2599983215332,132.61000061035156,32.290000915527344,53.650001525878906,185.77000427246094
2021-08-25,45.66999816894531,43.779998779296875,63.869998931884766,133.02999877929688,32.34000015258789,54.06999969482422,186.6699981689453
2021-08-26,44.52000045776367,43.9900016784668,63.650001525878906,131.9600067138672,31.75,54.349998474121094,185.17999267578125
2021-08-27,45.22999954223633,44.18000030517578,65.37999725341797,134.1300048828125,32.650001525878906,58.2599983215332,188.10000610351562
2021-08-30,44.810001373291016,43.7599983215332,63.97999954223633,133.88999938964844,32.29999923706055,56.81999969482422,187.7100067138672
2021-08-31,45.41999816894531,43.970001220703125,62.900001525878906,133.08999633789062,32.18000030517578,57.38999938964844,187.0500030517578
2021-09-01,44.97999954223633,44.380001068115234,62.540000915527344,132.69000244140625,31.809999465942383,59.220001220703125,186.7100067138672
2021-09-02,45.959999084472656,44.91999816894531,62.619998931884766,133.50999450683594,32.43000030517578,59.11000061035156,187.8699951171875
2021-09-03,45.43000030517578,44.91999816894531,62.119998931884766,132.75999450683594,32.150001525878906,59.540000915527344,186.8000030517578
2021-09-07,46.16999816894531,44.33000183105469,61.869998931884766,132.0800018310547,32.150001525878906,59.41999816894531,185.3699951171875
2021-09-08,44.59000015258789,44.13999938964844,60.689998626708984,130.72999572753906,31.1299991607666,59.08000183105469,183.57000732421875
2021-09-09,45.400001525878906,43.58000183105469,60.279998779296875,131.0800018310547,31.56999969482422,59.52000045776367,183.55999755859375
2021-09-10,45.63999938964844,43.41999816894531,60.40999984741211,130.7100067138672,31.780000686645508,60.22999954223633,183.25999450683594
2021-09-13,46.40999984741211,43.13999938964844,60.720001220703125,130.72999572753906,32.130001068115234,61.4900016784668,183.2100067138672
2021-09-14,46.119998931884766,42.2599983215332,59.650001525878906,129.1300048828125,32.040000915527344,60.72999954223633,181.0800018310547
2021-09-15,48.439998626708984,42.970001220703125,60.20000076293945,130.99000549316406,33.63999938964844,61.0,183.33999633789062
2021-09-16,49.02000045776367,42.58000183105469,59.470001220703125,129.4499969482422,33.75,60.84000015258789,181.16000366210938
2021-09-17,49.099998474121094,41.869998931884766,57.75,126.81999969482422,33.61000061035156,62.47999954223633,177.49000549316406
2021-09-20,48.06999969482422,41.4900016784668,56.18000030517578,123.5199966430664,32.15999984741211,62.97999954223633,173.9199981689453
2021-09-21,48.9900016784668,41.400001525878906,55.529998779296875,122.8499984741211,32.41999816894531,62.939998626708984,173.4199981689453
2021-09-22,50.41999816894531,41.939998626708984,56.29999923706055,124.44999694824219,33.18000030517578,64.69000244140625,175.22999572753906
2021-09-23,53.4900016784668,42.40999984741211,57.43000030517578,126.52999877929688,34.970001220703125,67.4800033569336,177.89999389648438
2021-09-24,54.84000015258789,42.310001373291016,56.810001373291016,126.12999725341797,35.86000061035156,69.06999969482422,177.69000244140625
2021-09-27,56.09000015258789,43.459999084472656,59.689998626708984,128.1300048828125,36.84000015258789,68.54000091552734,179.58999633789062
2021-09-28,56.63999938964844,43.040000915527344,59.459999084472656,127.19999694824219,36.560001373291016,68.7699966430664,177.39999389648438
2021-09-29,56.52000045776367,42.86000061035156,58.81999969482422,126.37000274658203,36.4900016784668,68.48999786376953,175.83999633789062
2021-09-30,55.81999969482422,42.08000183105469,57.560001373291016,124.55999755859375,35.720001220703125,69.69999694824219,173.22999572753906
2021-10-01,61.13999938964844,43.5,58.58000183105469,126.38999938964844,37.79999923706055,73.72000122070312,176.0399932861328
2021-10-04,60.7400016784668,42.54999923706055,58.2400016784668,125.86000061035156,38.27000045776367,76.5199966430664,175.11000061035156
2021-10-05,60.43000030517578,43.459999084472656,59.099998474121094,126.87999725341797,38.52000045776367,81.66000366210938,176.74000549316406
2021-10-06,59.849998474121094,42.0,57.15999984741211,125.86000061035156,38.36000061035156,82.19999694824219,176.08999633789062
2021-10-07,60.65999984741211,42.4900016784668,58.5099983215332,128.17999267578125,39.540000915527344,80.0999984741211,178.35000610351562
2021-10-08,61.060001373291016,42.779998779296875,58.709999084472656,127.75,40.400001525878906,81.06999969482422,177.32000732421875
2021-10-11,62.13999938964844,42.459999084472656,58.22999954223633,128.5500030517578,41.91999816894531,85.11000061035156,177.61000061035156
2021-10-12,60.900001525878906,41.95000076293945,57.7400016784668,129.22000122070312,41.45000076293945,80.69999694824219,178.1199951171875
2021-10-13,60.349998474121094,42.2400016784668,56.90999984741211,129.9499969482422,40.72999954223633,79.94999694824219,179.1999969482422
2021-10-14,60.540000915527344,43.369998931884766,58.7400016784668,133.0800018310547,41.38999938964844,80.47000122070312,183.0800018310547
2021-10-15,59.0,43.5099983215332,58.959999084472656,133.88999938964844,41.470001220703125,80.05000305175781,183.8300018310547
2021-10-18,60.970001220703125,43.279998779296875,58.95000076293945,133.94000244140625,41.869998931884766,81.55999755859375,183.97999572753906
2021-10-19,60.560001373291016,43.630001068115234,59.189998626708984,134.22999572753906,41.81999969482422,80.68000030517578,184.3800048828125
2021-10-20,60.41999816894531,44.130001068115234,59.88999938964844,135.0399932861328,42.470001220703125,81.38999938964844,186.1699981689453
2021-10-21,59.9900016784668,42.709999084472656,59.2599983215332,134.0399932861328,42.16999816894531,80.73999786376953,185.57000732421875
